INDICE,DEPARTAMENTO,PROVINCIA,DISTRITO,CENTRO POBLADO,LATITUD,LONGITUD,NMI1,NMI2,CAPIDEP,CAPIPRO,CAPIDIS
3204,PIURA,SECHURA,BELLAVISTA DE LA UNION,SAN CLEMENTE,-5.434335,-80.738081,596,2364,NO,NO,NO
3205,PIURA,SECHURA,BELLAVISTA DE LA UNION,SANTA ANA,-5.436607,-80.759345,1,1,NO,NO,NO
3206,PIURA,SECHURA,BELLAVISTA DE LA UNION,SOLEDAD,-5.422127,-80.761338,21,61,NO,NO,NO
3207,PIURA,SECHURA,BELLAVISTA DE LA UNION,VENECIA DE SAN CLEMENTE,-5.429182,-80.739905,3,16,NO,NO,NO
3208,PIURA,SECHURA,BELLAVISTA DE LA UNION,VILELA,-5.426403,-80.753518,1,3,NO,NO,NO
3209,PIURA,SECHURA,BERNAL,ALTO EL BRUJO,-5.439735,-80.701653,1,2,NO,NO,BERNAL
3210,PIURA,SECHURA,BERNAL,BERNAL,-5.458949,-80.741968,1073,4007,NO,NO,NO
3211,PIURA,SECHURA,BERNAL,CHEPITO,-5.472611,-80.754742,182,564,NO,NO,NO
3212,PIURA,SECHURA,BERNAL,CORDILLERA,-5.453313,-80.648072,28,93,NO,NO,NO
3213,PIURA,SECHURA,BERNAL,CORONADO,-5.467688,-80.731251,208,815,NO,NO,NO
3214,PIURA,SECHURA,BERNAL,LA FLORIDA,-5.447538,-80.678557,7,19,NO,NO,NO
3215,PIURA,SECHURA,BERNAL,LA ZULDI,-5.440057,-80.679297,0,0,NO,NO,NO
3216,PIURA,SECHURA,BERNAL,NUEVO VEGA DEL CHICO,-5.441738,-80.727888,39,130,NO,NO,NO
3217,PIURA,SECHURA,BERNAL,ONZA DE ORO,-5.488156,-80.746538,134,612,NO,NO,NO
3218,PIURA,SECHURA,BERNAL,POZO OSCURO ANTIGUO,-5.45938,-80.64794,40,132,NO,NO,NO
3219,PIURA,SECHURA,BERNAL,SAN VICTOR,-5.44459,-80.738403,1,4,NO,NO,NO
3220,PIURA,SECHURA,BERNAL,SANTA FILOMENA,-5.442727,-80.729045,18,45,NO,NO,NO
3221,PIURA,SECHURA,BERNAL,SANTO DOMINGO,-5.481984,-80.758046,117,430,NO,NO,NO
3222,PIURA,SECHURA,BERNAL,VEGA DEL CHILCO,-5.447507,-80.66648,1,2,NO,NO,NO
3223,PIURA,SECHURA,CRISTO NOS VALGA,CERRITOS,-5.498407,-80.718522,66,239,NO,NO,CRISTO NOS VALGA
3224,PIURA,SECHURA,CRISTO NOS VALGA,LA ALGARROBERA,-5.518767,-80.592588,5,17,NO,NO,NO
3225,PIURA,SECHURA,CRISTO NOS VALGA,LOS JARDINES,-5.540213,-80.587345,20,77,NO,NO,NO
3226,PIURA,SECHURA,CRISTO NOS VALGA,NUEVO CHUPER,-5.497937,-80.747195,39,154,NO,NO,NO
3227,PIURA,SECHURA,CRISTO NOS VALGA,SAN CRISTO,-5.493159,-80.740975,445,1872,NO,NO,NO
3228,PIURA,SECHURA,CRISTO NOS VALGA,SAN RAMON TIZAL,-5.526693,-80.65942,1,40,NO,NO,NO
3229,PIURA,SECHURA,CRISTO NOS VALGA,SAN RAMON,-5.565327,-80.582613,9,32,NO,NO,NO
3230,PIURA,SECHURA,CRISTO NOS VALGA,SANTA CLARA,-5.494212,-80.751707,196,793,NO,NO,NO
3231,PIURA,SECHURA,CRISTO NOS VALGA,VALVERDE,-5.526293,-80.591047,4,16,NO,NO,NO
3232,PIURA,SECHURA,RINCONADA LLICUAR,CHUPER,-5.499367,-80.777415,2,2,NO,NO,RINCONADA LLICUAR
3233,PIURA,SECHURA,RINCONADA LLICUAR,DOS PUEBLOS,-5.463609,-80.765416,819,2999,NO,NO,NO
3234,PIURA,SECHURA,RINCONADA LLICUAR,EL IMPULSO,-5.468683,-80.78224,1,1,NO,NO,NO
3235,PIURA,SECHURA,RINCONADA LLICUAR,ISLA BELLAVISTA,-5.503073,-80.781595,0,0,NO,NO,NO
3236,PIURA,SECHURA,RINCONADA LLICUAR,ISLA,-5.47124,-80.78366,0,0,NO,NO,NO
3237,PIURA,SECHURA,RINCONADA LLICUAR,MORRONGO,-5.464982,-80.783973,0,0,NO,NO,NO
3238,PIURA,SECHURA,RINCONADA LLICUAR,SALITRAL,-5.455965,-80.771242,0,0,NO,NO,NO
3239,PIURA,SECHURA,RINCONADA LLICUAR,VISTA FLORIDA,-5.485513,-80.76456,1,2,NO,NO,NO
3240,PIURA,SECHURA,SECHURA,ALTO EL ROQUE,-5.883357,-80.148246,3,20,NO,NO,SECHURA
3241,PIURA,SECHURA,SECHURA,BAZAN,-5.523477,-80.775698,1,1,NO,NO,NO
3242,PIURA,SECHURA,SECHURA,BELIZARIO,-5.833249,-80.435008,25,80,NO,NO,NO
3243,PIURA,SECHURA,SECHURA,CHUSIS,-5.519383,-80.815801,187,725,NO,NO,NO
3244,PIURA,SECHURA,SECHURA,CIUDAD DEL PESCADOR,-5.765692,-80.854452,881,3766,NO,NO,NO
3245,PIURA,SECHURA,SECHURA,CONSTANTE,-5.676665,-80.84978,91,272,NO,NO,NO
3246,PIURA,SECHURA,SECHURA,EL BARCO,-5.883679,-80.391415,12,49,NO,NO,NO
3247,PIURA,SECHURA,SECHURA,EL SAUCE,-5.850466,-80.275436,11,44,NO,NO,NO
3248,PIURA,SECHURA,SECHURA,LA ANGOSTURA,-5.921995,-80.299162,9,26,NO,NO,NO
3249,PIURA,SECHURA,SECHURA,LA CAPILLA,-5.745325,-80.272595,1,1,NO,NO,NO
3250,PIURA,SECHURA,SECHURA,LA COLORADA,-5.893172,-80.349882,2,3,NO,NO,NO
3251,PIURA,SECHURA,SECHURA,LA COSCOLA,-5.799274,-80.327629,5,15,NO,NO,NO
3252,PIURA,SECHURA,SECHURA,LAS DELICIAS,-5.723405,-80.852834,46,136,NO,NO,NO
3253,PIURA,SECHURA,SECHURA,LOS POCITOS,-5.891841,-80.222606,5,32,NO,NO,NO
3254,PIURA,SECHURA,SECHURA,MINCHALES,-5.846629,-80.442445,1,1,NO,NO,NO
3255,PIURA,SECHURA,SECHURA,MIRAMAR,-5.51556,-80.820013,1,4,NO,NO,NO
3256,PIURA,SECHURA,SECHURA,NORIA HONDA,-5.79248,-80.30982,4,14,NO,NO,NO
3257,PIURA,SECHURA,SECHURA,NUEVA ESPERANZA,-5.814583,-80.058261,18,77,NO,NO,NO
3258,PIURA,SECHURA,SECHURA,PAMPA DE LORO,-5.501372,-80.78963,17,50,NO,NO,NO
3259,PIURA,SECHURA,SECHURA,PAN DE AZUFRE,-5.672488,-80.565783,2,6,NO,NO,NO
3260,PIURA,SECHURA,SECHURA,PARACHIQUE - LA BOCANA,-5.764712,-80.864199,727,2994,NO,NO,NO
3261,PIURA,SECHURA,SECHURA,PUERTO RICO,-5.824029,-81.035638,437,1538,NO,NO,NO
3262,PIURA,SECHURA,SECHURA,SAN PABLO,-5.856263,-80.412627,10,27,NO,NO,NO
3263,PIURA,SECHURA,SECHURA,SOMBRERO VERDE,-5.815937,-80.354142,5,23,NO,NO,NO
3264,PIURA,SECHURA,SECHURA,TAJAMAR (TAJARQUI),-5.487179,-80.794003,206,829,NO,NO,NO
3265,PIURA,SECHURA,SECHURA,TRES CRUCES,-5.89754,-80.287018,21,89,NO,NO,NO
3266,PIURA,SECHURA,SECHURA,VICHAYO,-5.58654,-80.80889,4,6,NO,NO,NO
3267,PIURA,SECHURA,SECHURA,YAPATO,-5.489201,-80.813753,44,163,NO,NO,NO
3268,PIURA,SECHURA,VICE,BECARA,-5.452964,-80.808783,931,4067,NO,NO,VICE
3269,PIURA,SECHURA,VICE,CHALACO,-5.407321,-80.759645,182,622,NO,NO,NO
3270,PIURA,SECHURA,VICE,LETIRA,-5.439708,-80.806933,995,4584,NO,NO,NO
3271,PIURA,SECHURA,VICE,SAN LUIS,-5.45625,-80.782827,0,0,NO,NO,NO
3272,PIURA,SECHURA,VICE,SANCHEZ,-5.442075,-80.774803,63,274,NO,NO,NO
3273,PIURA,SECHURA,VICE,SANTA ISABEL,-5.423327,-80.788727,0,0,NO,NO,NO
3274,PIURA,SECHURA,VICE,SANTA ROSA DE SATUYO,-5.436823,-80.782102,24,108,NO,NO,NO
3275,PIURA,SECHURA,VICE,VICE,-5.422192,-80.776253,1422,5972,NO,NO,NO
3276,PIURA,SULLANA,IGNACIO ESCUDERO,SAN MIGUEL,-4.847981,-80.886665,710,2732,NO,SULLANA,IGNACIO ESCUDERO
3277,PIURA,SULLANA,IGNACIO ESCUDERO,SANTA SOFIA,-4.88545,-80.840528,891,3388,NO,NO,NO
3278,PIURA,SULLANA,IGNACIO ESCUDERO,VENTARRONES,-4.843747,-80.838208,708,2582,NO,NO,NO
3279,PIURA,SULLANA,LANCONES,AGUAS DE NAVARRO (MONTECILLO),-4.684775,-80.455607,32,110,NO,NO,LANCONES
3280,PIURA,SULLANA,LANCONES,POECHOS PELADOS,-4.68288,-80.526945,35,115,NO,NO,NO
3281,PIURA,SULLANA,MARCAVELICA,CAÑAS,-4.682182,-80.754992,12,39,NO,NO,MARCAVELICA
3282,PIURA,SULLANA,MARCAVELICA,EL YUCAL,-4.820172,-80.72382,20,69,NO,NO,NO
3283,PIURA,SULLANA,MARCAVELICA,LA NORIA,-4.790425,-80.745783,222,772,NO,NO,NO
3284,PIURA,SULLANA,MARCAVELICA,LA QUINTA,-4.851816,-80.725591,635,2441,NO,NO,NO
3285,PIURA,SULLANA,MARCAVELICA,LA SEGUNDA,-4.856248,-80.747865,22,90,NO,NO,NO
3286,PIURA,SULLANA,MARCAVELICA,LAS PALMERAS,-4.874821,-80.705534,447,1591,NO,NO,NO
3287,PIURA,SULLANA,MARCAVELICA,MALLARITOS,-4.867403,-80.717898,1626,6100,NO,NO,NO
3288,PIURA,SULLANA,MARCAVELICA,MARCAVELICA,-4.881711,-80.703558,894,3458,NO,NO,NO
3289,PIURA,SULLANA,MARCAVELICA,MONTERON,-4.878643,-80.80011,613,2166,NO,NO,NO
3290,PIURA,SULLANA,MARCAVELICA,SAMAN CHICO,-4.814072,-80.75376,87,308,NO,NO,NO
3291,PIURA,SULLANA,MARCAVELICA,SAMAN,-4.836525,-80.76418,584,1954,NO,NO,NO
3292,PIURA,SULLANA,MARCAVELICA,SAN MIGUEL DE TANGARARA,-4.884988,-80.825308,385,1377,NO,NO,NO
3293,PIURA,SULLANA,MARCAVELICA,SAN ROLANDO,-4.840588,-80.822837,30,112,NO,NO,NO
3294,PIURA,SULLANA,MARCAVELICA,VISTA FLORIDA,-4.878462,-80.739073,277,1058,NO,NO,NO
3295,PIURA,SULLANA,MIGUEL CHECA,LA ALBORADA,-4.976762,-80.698547,0,0,NO,NO,MIGUEL CHECA
3296,PIURA,SULLANA,MIGUEL CHECA,LA CAPILLA,-4.902047,-80.729585,9,41,NO,NO,NO
3297,PIURA,SULLANA,MIGUEL CHECA,LUCAS CUTIVALU,-5.136995,-80.825985,33,45,NO,NO,NO
3298,PIURA,SULLANA,MIGUEL CHECA,NUEVA ESPERANZA,-4.912402,-80.797567,11,40,NO,NO,NO
3299,PIURA,SULLANA,MIGUEL CHECA,SOJO,-4.90028,-80.81469,1088,4403,NO,NO,NO
3300,PIURA,SULLANA,QUERECOTILLO,LA PECA,-4.780182,-80.583208,331,1155,NO,NO,QUERECOTILLO
3301,PIURA,SULLANA,QUERECOTILLO,QUERECOTILLO,-4.839274,-80.648203,3325,13173,NO,NO,NO
3302,PIURA,SULLANA,QUERECOTILLO,SANTA ELENA BAJA,-4.82513,-80.646563,94,341,NO,NO,NO
3303,PIURA,SULLANA,SALITRAL,EL CORTIJO,-4.846277,-80.67056,4,22,NO,NO,SALITRAL
3304,PIURA,SULLANA,SALITRAL,SALITRAL,-4.856926,-80.680831,1527,5784,NO,NO,NO
3305,PIURA,SULLANA,SULLANA,CANAL MOCHO LAS MERCEDES,-4.996075,-80.687694,35,127,NO,NO,SULLANA
3306,PIURA,SULLANA,SULLANA,CHALACALA ALTA,-4.78584,-80.55423,117,467,NO,NO,NO
3307,PIURA,SULLANA,SULLANA,CHALACALA,-4.789746,-80.572662,528,2018,NO,NO,NO
3308,PIURA,SULLANA,SULLANA,CHILACO PELADO (CHILACO),-4.699874,-80.4963,186,676,NO,NO,NO
3309,PIURA,SULLANA,SULLANA,CIENEGUILLO SUR,-5.003996,-80.666036,258,969,NO,NO,NO
3310,PIURA,SULLANA,SULLANA,EL CUCHO,-4.869218,-80.658512,375,1417,NO,NO,NO
3311,PIURA,SULLANA,SULLANA,HUANGALA,-4.839865,-80.60092,1124,4671,NO,NO,NO
3312,PIURA,SULLANA,SULLANA,LA CAPILLA (LA LECHERA),-4.947648,-80.673975,113,444,NO,NO,NO
3313,PIURA,SULLANA,SULLANA,LAS CHAVELAS,-4.959912,-80.65553,23,71,NO,NO,NO
3314,PIURA,SULLANA,SULLANA,LAS MERCEDES CIENEGUILLO NORTE,-4.909506,-80.64897,72,298,NO,NO,NO
3315,PIURA,SULLANA,SULLANA,MARAN,-4.759462,-80.544083,39,153,NO,NO,NO
3316,PIURA,SULLANA,SULLANA,MEJIA,-4.938229,-80.649889,27,89,NO,NO,NO
3317,PIURA,SULLANA,SULLANA,MIRAFLORES,-4.917824,-80.637702,29,122,NO,NO,NO
3318,PIURA,SULLANA,SULLANA,MONTENEGRO,-4.862304,-80.632599,46,171,NO,NO,NO
3319,PIURA,SULLANA,SULLANA,NUEVA ESPERANZA,-4.876287,-80.668877,23,85,NO,NO,NO
3320,PIURA,SULLANA,SULLANA,NUEVO PROGRESO,-5.003852,-80.697613,59,216,NO,NO,NO
3321,PIURA,SULLANA,SULLANA,NUEVO SULLANA,-4.908292,-80.723995,3160,10934,NO,NO,NO
3322,PIURA,SULLANA,SULLANA,PARKINSONIA,-4.954866,-80.632941,17,62,NO,NO,NO
3323,PIURA,SULLANA,SULLANA,PUEBLO NUEVO,-4.964448,-80.650832,30,133,NO,NO,NO
3324,PIURA,SULLANA,SULLANA,RIECITO,-4.716252,-80.508861,159,558,NO,NO,NO
3325,PIURA,SULLANA,SULLANA,SAN JUAN DE LOS RANCHOS I,-4.919406,-80.639039,34,119,NO,NO,NO
3326,PIURA,SULLANA,SULLANA,SAN JUAN DE LOS RANCHOS,-4.918937,-80.641809,49,176,NO,NO,NO
3327,PIURA,SULLANA,SULLANA,SAN PEDRO SAN PABLO (SOMATE ALTO),-4.788747,-80.431213,99,344,NO,NO,NO
3328,PIURA,SULLANA,SULLANA,SAN VICENTE CIENEGUILLO NORTE,-4.897998,-80.629093,17,82,NO,NO,NO
3329,PIURA,SULLANA,SULLANA,SANTA ROSA CIENEGUILLO NORTE,-4.896071,-80.645312,12,53,NO,NO,NO
3330,PIURA,SULLANA,SULLANA,SOMATE BAJO,-4.744902,-80.534001,698,2457,NO,NO,NO
3331,PIURA,SULLANA,SULLANA,TRES COMPUERTAS CIENEGUILLO NORTE,-4.869838,-80.618649,83,366,NO,NO,NO
3332,PIURA,TALARA,EL ALTO,EL ALTO,-4.268616,-81.221298,2225,8016,NO,TALARA,EL ALTO
3333,PIURA,TALARA,LA BREA,LA BREA,-4.677583,-81.100038,14,36,NO,NO,LA BREA
3334,PIURA,TALARA,PARIÑAS,ENACE I II III,-4.595088,-81.179973,1075,3575,NO,NO,PARIÑAS
3335,PIURA,TALARA,PARIÑAS,LA CAMPANA,-4.56359,-81.21433,23,185,NO,NO,NO
3336,PIURA,TALARA,PARIÑAS,NEGREIROS,-4.581181,-81.186934,323,1142,NO,NO,NO
3337,PIURA,TALARA,PARIÑAS,SACOBSA,-4.582495,-81.193093,473,1651,NO,NO,NO
3338,PUNO,AZANGARO,SAN ANTON,BAJO CHILLUMA,-14.551157,-70.334313,37,76,PUNO,AZANGARO,SAN ANTON
3339,PUNO,AZANGARO,SAN ANTON,CCATUYO GRANDE,-14.4025,-70.27775,40,110,NO,NO,NO
3340,PUNO,AZANGARO,SAN ANTON,CHIMPA CHOQUESANI,-14.506773,-70.263945,47,115,NO,NO,NO
3341,PUNO,AZANGARO,SAN ANTON,TUPAC AMARU,-14.511255,-70.259637,122,347,NO,NO,NO
3342,PUNO,CARABAYA,AYAPATA,CHALLHUAMAYO,-13.357528,-70.349488,254,457,NO,CARABAYA,AYAPATA
3343,PUNO,CARABAYA,AYAPATA,KILLI KILLI,-13.787497,-70.321547,26,71,NO,NO,NO
3344,PUNO,CARABAYA,AYAPATA,LECHEMAYO CHICO,-13.258593,-70.327843,280,393,NO,NO,NO
3345,PUNO,CARABAYA,AYAPATA,OROYA,-13.395372,-70.320738,282,568,NO,NO,NO
3346,PUNO,CARABAYA,CRUCERO,ANCAHUACHANA,-14.37282,-69.890295,1,1,NO,NO,CRUCERO
3347,PUNO,CARABAYA,CRUCERO,CCARANASA,-14.386712,-69.923965,5,16,NO,NO,NO
3348,PUNO,CARABAYA,CRUCERO,CHICURUNI,-14.356122,-69.956853,8,20,NO,NO,NO
3349,PUNO,CARABAYA,CRUCERO,HUACACANCHA,-14.375122,-69.929502,5,9,NO,NO,NO
3350,PUNO,CARABAYA,CRUCERO,HUATAPAMPA,-14.39761,-69.918412,5,15,NO,NO,NO
3351,PUNO,CARABAYA,CRUCERO,HUATAPAMPA-ORURO,-14.387777,-69.941648,10,20,NO,NO,NO
3352,PUNO,CARABAYA,CRUCERO,JAIRIQUEÑA,-14.415988,-69.857082,5,14,NO,NO,NO
3353,PUNO,CARABAYA,CRUCERO,JANCCOUMA,-14.384752,-69.948858,1,2,NO,NO,NO
3354,PUNO,CARABAYA,CRUCERO,JANCCOUTA,-14.36768,-69.924097,4,10,NO,NO,NO
3355,PUNO,CARABAYA,CRUCERO,LAYME CCOCHACUCHO,-14.372855,-69.924318,2,9,NO,NO,NO
3356,PUNO,CARABAYA,CRUCERO,ORURO,-14.369535,-69.930568,154,429,NO,NO,NO
3357,PUNO,CARABAYA,CRUCERO,PATA ICHUCCOLLO,-14.354445,-69.994242,4,8,NO,NO,NO
3358,PUNO,CARABAYA,CRUCERO,PATA MORONCCASA,-14.372728,-69.954831,0,0,NO,NO,NO
3359,PUNO,CARABAYA,CRUCERO,PPUJIO PATA,-14.372717,-69.923995,1,6,NO,NO,NO
3360,PUNO,CARABAYA,CRUCERO,ROSASPATA,-14.364792,-69.994745,3,6,NO,NO,NO
3361,PUNO,CARABAYA,CRUCERO,SANTA CLARA-ORURO,-14.375623,-69.943225,1,2,NO,NO,NO
3362,PUNO,CARABAYA,CRUCERO,SAPAHUASI,-14.363389,-69.987613,1,1,NO,NO,NO
3363,PUNO,CARABAYA,CRUCERO,SILLACUNCA,-14.377268,-69.940898,3,6,NO,NO,NO
3364,PUNO,CARABAYA,CRUCERO,UÑA NACCANA,-14.37255,-69.954733,2,2,NO,NO,NO
3365,PUNO,CARABAYA,CRUCERO,UÑANOCCANI,-14.374862,-69.954728,1,1,NO,NO,NO
3366,PUNO,CARABAYA,CRUCERO,VILLA VILUYO,-14.370737,-69.958815,4,11,NO,NO,NO
3367,PUNO,CARABAYA,CRUCERO,VILUYO ALTO,-14.368572,-69.965317,3,6,NO,NO,NO
3368,PUNO,CARABAYA,CRUCERO,YURAC MAYO,-14.37286,-69.93804,2,6,NO,NO,NO
3369,PUNO,CARABAYA,OLLACHEA,CHULLUPAMPA,-13.62491,-70.655943,28,108,NO,NO,OLLACHEA
3370,PUNO,CARABAYA,OLLACHEA,OQHOPATA,-13.627372,-70.649203,5,22,NO,NO,NO
3371,PUNO,CARABAYA,OLLACHEA,PALCA,-13.614772,-70.649668,147,558,NO,NO,NO
3372,PUNO,CARABAYA,OLLACHEA,PARUSANI,-13.638512,-70.613617,40,167,NO,NO,NO
3373,PUNO,CARABAYA,OLLACHEA,PUMACHANCA,-13.56256,-70.68391,143,455,NO,NO,NO
3374,PUNO,CARABAYA,OLLACHEA,QUICHO,-13.68105,-70.64743,252,969,NO,NO,NO
3375,PUNO,CARABAYA,SAN GABAN,LANLACUNI BAJO,-13.438215,-70.402746,418,1572,NO,NO,SAN GABAN
3376,PUNO,CARABAYA,SAN GABAN,MANOA (PUERTO MANOA OROYA),-13.39885,-70.32078,336,1292,NO,NO,NO
3377,PUNO,CARABAYA,SAN GABAN,SAN GABAN,-13.438643,-70.402393,29,271,NO,NO,NO
3378,PUNO,CHUCUITO,JULI,SAN FRANCISCO DE ANCOAQUE,-16.280622,-69.486497,60,126,NO,CHUCUITO,JULI
3379,PUNO,CHUCUITO,JULI,SIHUICJAHUIRA,-16.215372,-69.447733,0,0,NO,NO,NO
3380,PUNO,CHUCUITO,PISACOMA,ANCOMOCO,-16.917478,-69.36538,4,20,NO,NO,PISACOMA
3381,PUNO,CHUCUITO,PISACOMA,PISACOMA,-16.90848,-69.371313,630,1225,NO,NO,NO
3382,PUNO,CHUCUITO,ZEPITA,CAMAQUENI,-16.40732,-69.07414,128,292,NO,NO,ZEPITA
3383,PUNO,CHUCUITO,ZEPITA,CENTRAL ILLECA,-16.416188,-69.080033,37,83,NO,NO,NO
3384,PUNO,CHUCUITO,ZEPITA,CENTRAL,-16.416545,-69.095547,25,59,NO,NO,NO
3385,PUNO,CHUCUITO,ZEPITA,HUANCARANI CAYO,-16.411473,-69.08862,16,34,NO,NO,NO
3386,PUNO,CHUCUITO,ZEPITA,HUANCARANI PARQUE,-16.40813,-69.0916,13,27,NO,NO,NO
3387,PUNO,CHUCUITO,ZEPITA,HUANCARANI,-16.416273,-69.083492,31,83,NO,NO,NO
3388,PUNO,CHUCUITO,ZEPITA,VALLECITO,-16.424683,-69.084255,40,107,NO,NO,NO
3389,PUNO,CHUCUITO,ZEPITA,VILA VILA,-16.408125,-69.085123,17,30,NO,NO,NO
3390,PUNO,EL COLLAO,CONDURIRI,SALES CHICO,-16.524185,-69.579458,32,68,NO,EL COLLAO,CONDURIRI
3391,PUNO,EL COLLAO,CONDURIRI,SALES GRANDE,-16.522633,-69.605543,44,102,NO,NO,NO
3392,PUNO,EL COLLAO,ILAVE,JARANI,-16.155829,-69.668801,124,288,NO,NO,ILAVE
3393,PUNO,EL COLLAO,ILAVE,THOCORI,-16.150137,-69.671796,56,133,NO,NO,NO
3394,PUNO,LAMPA,CABANILLA,YANACCACCA,-15.506633,-70.381012,8,11,NO,LAMPA,CABANILLA
3395,PUNO,LAMPA,PALCA,PALCA,-15.236999,-70.598157,221,669,NO,NO,PALCA
3396,PUNO,LAMPA,VILAVILA,QUEPA,-15.189157,-70.649487,5,11,NO,NO,VILAVILA
3397,PUNO,LAMPA,VILAVILA,VILAVILA,-15.188269,-70.659971,175,479,NO,NO,NO
3398,PUNO,MELGAR,CUPI,CUPI,-14.905076,-70.866648,95,314,NO,MELGAR,CUPI
3399,PUNO,MELGAR,CUPI,IRARANI,-14.899863,-70.865253,1,5,NO,NO,NO
3400,PUNO,MELGAR,CUPI,QUERO QUERO,-14.901913,-70.872505,4,10,NO,NO,NO
3401,PUNO,MELGAR,CUPI,SACHACANTO,-14.90393,-70.858607,2,3,NO,NO,NO
3402,PUNO,MELGAR,MACARI,MACARI,-14.771757,-70.903233,644,2527,NO,NO,MACARI
3403,PUNO,MELGAR,NUÑOA,ALIANZA,-14.366235,-70.734982,29,107,NO,NO,NUÑOA
3404,PUNO,MELGAR,NUÑOA,SICSIRA,-14.440387,-70.659197,3,8,NO,NO,NO
3405,PUNO,PUNO,PUNO,AZIRUNI,-15.872346,-69.977915,19,49,NO,PUNO,PUNO
3406,PUNO,PUNO,PUNO,JAYLLIHUAYA KELLARANI,-15.889697,-69.963578,8,14,NO,NO,NO
3407,PUNO,PUNO,PUNO,QUEÑUA PATILLA,-15.894765,-69.974059,0,0,NO,NO,NO
3408,PUNO,PUNO,PUNO,RANCHO PUNCO - SALCEDO,-15.891177,-69.999961,65,197,NO,NO,NO
3409,PUNO,PUNO,PUNO,SALLIHUANI SASANI,-15.874107,-69.970438,30,81,NO,NO,NO
3410,PUNO,SANDIA,CUYOCUYO,COJENE CHICO,-14.474138,-69.537657,15,28,NO,SANDIA,CUYOCUYO
3411,PUNO,SANDIA,CUYOCUYO,COJENE GRANDE,-14.475157,-69.537913,48,140,NO,NO,NO
3412,PUNO,SANDIA,CUYOCUYO,CUYOCUYO,-14.470179,-69.537148,365,1106,NO,NO,NO
3413,PUNO,SANDIA,SANDIA,APALLANI,-14.317337,-69.45268,55,165,NO,NO,SANDIA
3414,PUNO,SANDIA,SANDIA,CHIMUNO,-14.343,-69.471743,14,46,NO,NO,NO
3415,PUNO,SANDIA,SANDIA,CHIRIHUAYA,-14.3153,-69.449428,52,143,NO,NO,NO
3416,PUNO,SANDIA,SANDIA,HUARIHUARI,-14.310197,-69.449972,1,1,NO,NO,NO
3417,PUNO,SANDIA,SANDIA,HUAYLLABAMBA,-14.317428,-69.458157,4,4,NO,NO,NO
3418,PUNO,SANDIA,SANDIA,HUENCCALLA,-14.336185,-69.469059,22,68,NO,NO,NO
3419,PUNO,SANDIA,SANDIA,PHOCCORACCANI,-14.339988,-69.471578,87,306,NO,NO,NO
3420,PUNO,SANDIA,SANDIA,SANDIA,-14.322212,-69.466296,1113,4003,NO,NO,NO
3421,SAN MARTIN,BELLAVISTA,ALTO BIAVO,NUEVO ARICA,-7.527243,-76.428795,58,265,SAN MARTIN,BELLAVISTA,ALTO BIAVO
3422,SAN MARTIN,BELLAVISTA,BAJO BIAVO,NUEVO LIMA,-7.101625,-76.472023,291,1092,NO,NO,BAJO BIAVO
3423,SAN MARTIN,BELLAVISTA,SAN PABLO,CANAL DE IRRIGACION MARGEN IZQUIERDA RIO SISA,-6.810438,-76.568514,12,39,NO,NO,SAN PABLO
3424,SAN MARTIN,BELLAVISTA,SAN PABLO,CANAL DE IRRIGACION MARGEN IZQUIERDA RIO SISA,-6.810438,-76.568514,12,39,NO,NO,NO
3425,SAN MARTIN,BELLAVISTA,SAN PABLO,EL CARIBE,-6.847782,-76.559865,28,82,NO,NO,NO
3426,SAN MARTIN,BELLAVISTA,SAN PABLO,SAN JUAN,-6.801258,-76.58417,7,19,NO,NO,NO
3427,SAN MARTIN,BELLAVISTA,SAN PABLO,SAN PABLO,-6.809743,-76.574723,280,993,NO,NO,NO
3428,SAN MARTIN,HUALLAGA,EL ESLABON,OJE,-7.008697,-76.730838,1,2,NO,HUALLAGA,EL ESLABON
3429,SAN MARTIN,HUALLAGA,PISCOYACU,CONCORDIA,-6.96955,-76.755362,2,5,NO,NO,PISCOYACU
3430,SAN MARTIN,HUALLAGA,PISCOYACU,PANAMA,-6.98884,-76.75896,0,0,NO,NO,NO
3431,SAN MARTIN,LAMAS,ALONSO DE ALVARADO,PINSHAPAMPA,-6.357615,-76.773779,403,1469,NO,LAMAS,ALONSO DE ALVARADO
3432,SAN MARTIN,LAMAS,ALONSO DE ALVARADO,ROQUE,-6.355861,-76.775158,548,2339,NO,NO,NO
3433,SAN MARTIN,LAMAS,CAYNARACHI,LA PERLA DEL PONGO,-6.330861,-76.28656,243,924,NO,NO,CAYNARACHI
3434,SAN MARTIN,LAMAS,CAYNARACHI,PONGO DE CAYNARACHI,-6.330814,-76.284052,231,858,NO,NO,NO
3435,SAN MARTIN,LAMAS,LAMAS,LAMAS,-6.423854,-76.523386,3023,11165,NO,NO,LAMAS
3436,SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,SAN ROQUE DE CUMBAZA,-6.385675,-76.438667,200,735,NO,NO,SAN ROQUE DE CUMBAZA
3437,SAN MARTIN,LAMAS,ZAPATERO,ZAPATERO,-6.529725,-76.494226,289,1012,NO,NO,ZAPATERO
3438,SAN MARTIN,MARISCAL CACERES,JUANJUI,BUENA VISTA,-7.15602,-76.729687,0,0,NO,MARISCAL CACERES,JUANJUI
